Order_ID,Material_ID,Item_ID,Source,Destination,Available_Time,Deadline,Danger_Type,Area,Weight
A168429,AUTO-ENG-6459,P28429-10d8f5cf,City_81,City_158,2022-01-07 00:00:00,2022-01-19 00:00:00,type_1,45708,7746421
A168430,AUTO-BODY-7863,P28430-eeec6ed0,City_81,City_158,2023-08-03 00:00:00,2023-09-02 00:00:00,type_1,21378,6573461
A168431,AUTO-ENG-4902,P28431-cd6a4c79,City_81,City_158,2022-01-06 00:00:00,2022-01-25 00:00:00,type_1,84406,5552257
A168432,AUTO-BODY-1415,P28432-08fab90e,City_81,City_17,2022-10-13 00:00:00,2022-11-02 00:00:00,type_1,65715,6484027
A168433,AUTO-TRNS-6365,P28433-ec555e36,City_81,City_17,2024-06-11 00:00:00,2024-06-30 00:00:00,type_1,65190,7586202
A168434,AUTO-TRNS-7247,P28434-6d6508d7,City_81,City_17,2023-03-05 00:00:00,2023-04-01 00:00:00,type_1,41724,5185700
A168435,AUTO-TRNS-4751,P28435-1bc9a285,City_81,City_17,2022-05-12 00:00:00,2022-06-04 00:00:00,type_1,99590,3881443
A168436,AUTO-BODY-5311,P28436-89d22749,City_81,City_23,2023-04-24 00:00:00,2023-05-05 00:00:00,type_1,61006,7472072
A168437,AUTO-BODY-1255,P28437-b8118c18,City_81,City_23,2023-09-20 00:00:00,2023-10-07 00:00:00,type_1,35751,5862845
A168438,AUTO-ENG-6761,P28438-3b3b9a83,City_81,City_23,2024-06-06 00:00:00,2024-06-27 00:00:00,type_1,10338,7423450
A168439,AUTO-BODY-8795,P28439-6d74e7b2,City_81,City_23,2023-07-01 00:00:00,2023-07-08 00:00:00,type_1,16854,3877403
A168440,AUTO-ENG-4878,P28440-52d91062,City_81,City_23,2024-03-22 00:00:00,2024-04-17 00:00:00,type_1,52487,5237291
A168441,AUTO-ELEC-5349,P28441-a7e2ce24,City_81,City_23,2023-04-12 00:00:00,2023-05-08 00:00:00,type_1,14618,6395553
A168442,AUTO-ELEC-6927,P28442-a3fed60d,City_81,City_23,2024-03-30 00:00:00,2024-04-09 00:00:00,type_1,70271,7340399
A168443,AUTO-ENG-9299,P28443-d5b8d135,City_81,City_23,2022-12-10 00:00:00,2023-01-01 00:00:00,type_1,97663,1397152
A168444,AUTO-ENG-6434,P28444-23f6a9a3,City_81,City_24,2023-01-07 00:00:00,2023-02-03 00:00:00,type_1,29003,4693901
A168445,AUTO-ELEC-9123,P28445-aafb7aa8,City_81,City_24,2024-05-30 00:00:00,2024-06-04 00:00:00,type_1,6727,5377863
A168446,AUTO-ENG-9718,P28446-615f9982,City_81,City_24,2023-02-03 00:00:00,2023-02-06 00:00:00,type_1,88479,6707829
A168447,AUTO-ELEC-2657,P28447-8b0c2988,City_81,City_24,2022-08-07 00:00:00,2022-08-31 00:00:00,type_1,44759,5426977
A168448,AUTO-TRNS-1279,P28448-2b2358eb,City_81,City_24,2022-10-22 00:00:00,2022-11-08 00:00:00,type_1,87905,7794029
A168449,AUTO-TRNS-3668,P28449-606ae3c2,City_81,City_29,2023-08-14 00:00:00,2023-09-01 00:00:00,type_1,91016,3905903
A168450,AUTO-ELEC-7465,P28450-eb081501,City_81,City_29,2022-06-11 00:00:00,2022-06-19 00:00:00,type_1,41703,3506612
A168451,AUTO-BODY-4892,P28451-3c14077a,City_81,City_29,2023-09-11 00:00:00,2023-10-02 00:00:00,type_1,43554,5578330
A168452,AUTO-ELEC-5669,P28452-1644b539,City_81,City_29,2022-04-04 00:00:00,2022-04-25 00:00:00,type_1,27612,1625209
A168453,AUTO-TRNS-3424,P28453-1a17fb92,City_81,City_29,2023-01-25 00:00:00,2023-02-05 00:00:00,type_1,52225,2439070
A168454,AUTO-ELEC-1249,P28454-69f123a2,City_81,City_29,2022-09-28 00:00:00,2022-10-27 00:00:00,type_1,30538,2124551
A168455,AUTO-ENG-5543,P28455-3f775026,City_81,City_31,2022-09-10 00:00:00,2022-10-07 00:00:00,type_1,69514,3420954
A168456,AUTO-ENG-6523,P28456-3fa2824e,City_81,City_31,2022-09-23 00:00:00,2022-10-06 00:00:00,type_1,16365,6885102
A168457,AUTO-BODY-7782,P28457-4c01f27b,City_81,City_31,2022-12-04 00:00:00,2022-12-29 00:00:00,type_1,40456,5348269
A168458,AUTO-TRNS-9391,P28458-170bf62d,City_81,City_31,2023-07-23 00:00:00,2023-08-17 00:00:00,type_1,9769,3375693
A168459,AUTO-ENG-6899,P28459-7c31f141,City_81,City_31,2022-12-01 00:00:00,2022-12-13 00:00:00,type_1,5567,6502062
A168460,AUTO-ELEC-7944,P28460-7da8744e,City_81,City_31,2024-02-26 00:00:00,2024-03-15 00:00:00,type_1,93801,3324710
A168461,AUTO-BODY-1448,P28461-b5f60e0c,City_81,City_31,2022-06-14 00:00:00,2022-07-01 00:00:00,type_1,18190,1424779
A168462,AUTO-BODY-6686,P28462-f210aff9,City_81,City_31,2023-02-08 00:00:00,2023-02-15 00:00:00,type_1,92029,2305319
A168463,AUTO-TRNS-7876,P28463-6fd6197e,City_81,City_35,2024-01-15 00:00:00,2024-02-14 00:00:00,type_1,95017,7754574
A168464,AUTO-TRNS-5944,P28464-ef709d60,City_81,City_35,2023-09-30 00:00:00,2023-10-18 00:00:00,type_1,42898,1721341
A168465,AUTO-BODY-2207,P28465-23973e1e,City_81,City_35,2022-07-23 00:00:00,2022-08-03 00:00:00,type_1,42772,7364121
A168466,AUTO-ENG-9351,P28466-87b5c2b9,City_81,City_35,2022-01-04 00:00:00,2022-01-22 00:00:00,type_1,11019,4487733
A168467,AUTO-ELEC-9057,P28467-46c0fade,City_81,City_35,2023-09-04 00:00:00,2023-09-20 00:00:00,type_1,86420,5246163
A168468,AUTO-ENG-1318,P28468-8b24ffc7,City_81,City_38,2022-05-23 00:00:00,2022-06-05 00:00:00,type_1,16913,2272650
A168469,AUTO-TRNS-8092,P28469-42045743,City_81,City_38,2023-02-23 00:00:00,2023-03-06 00:00:00,type_1,78300,7411221
A168470,AUTO-ELEC-9345,P28470-1e00fd36,City_81,City_38,2023-03-01 00:00:00,2023-03-30 00:00:00,type_1,40854,7055227
A168471,AUTO-TRNS-5960,P28471-be9136c1,City_81,City_47,2023-03-12 00:00:00,2023-03-25 00:00:00,type_1,90502,6239400
A168472,AUTO-ELEC-5687,P28472-ce181593,City_81,City_47,2022-12-14 00:00:00,2022-12-30 00:00:00,type_1,6660,7532972
A168473,AUTO-ENG-2141,P28473-f68a5976,City_81,City_47,2022-11-24 00:00:00,2022-12-08 00:00:00,type_1,14506,5559137
A168474,AUTO-BODY-6211,P28474-1e18d91f,City_81,City_47,2023-03-07 00:00:00,2023-04-04 00:00:00,type_1,5801,1218197
A168475,AUTO-ELEC-1253,P28475-4fa8c85d,City_81,City_47,2023-03-24 00:00:00,2023-04-08 00:00:00,type_1,74950,6223677
A168476,AUTO-ELEC-6859,P28476-4836e426,City_81,City_47,2023-03-31 00:00:00,2023-04-23 00:00:00,type_1,21612,5226476
A168477,AUTO-BODY-2785,P28477-249a9bce,City_81,City_47,2022-07-15 00:00:00,2022-07-25 00:00:00,type_1,78132,3173589
A168478,AUTO-ELEC-9807,P28478-04421f7e,City_81,City_51,2022-11-26 00:00:00,2022-12-05 00:00:00,type_1,71261,5551334
A168479,AUTO-TRNS-9208,P28479-aef4d21c,City_81,City_51,2022-02-13 00:00:00,2022-03-04 00:00:00,type_1,13174,2448201
A168480,AUTO-BODY-2955,P28480-c7ef5f78,City_81,City_51,2023-03-21 00:00:00,2023-04-09 00:00:00,type_1,84764,5205435
A168481,AUTO-TRNS-8356,P28481-acf3cede,City_81,City_53,2023-03-22 00:00:00,2023-03-31 00:00:00,type_1,53912,7296763
A168482,AUTO-ELEC-3676,P28482-2b1e53db,City_81,City_53,2024-04-23 00:00:00,2024-05-18 00:00:00,type_1,42040,3012834
A168483,AUTO-TRNS-2539,P28483-ad947ec2,City_81,City_53,2023-05-13 00:00:00,2023-05-20 00:00:00,type_1,95179,1627781
A168484,AUTO-TRNS-2194,P28484-3bd04f9e,City_81,City_53,2022-03-11 00:00:00,2022-03-14 00:00:00,type_1,58951,4768893
A168485,AUTO-ENG-2313,P28485-6a515a9a,City_81,City_53,2022-09-01 00:00:00,2022-09-23 00:00:00,type_1,8645,1700579
A168486,AUTO-TRNS-5149,P28486-34bfb889,City_81,City_62,2023-11-29 00:00:00,2023-12-06 00:00:00,type_1,33334,7049744
A168487,AUTO-BODY-8155,P28487-f23bf74b,City_81,City_62,2024-02-22 00:00:00,2024-02-26 00:00:00,type_1,92157,2552500
A168488,AUTO-TRNS-9242,P28488-152a1e32,City_81,City_62,2024-03-31 00:00:00,2024-04-07 00:00:00,type_1,42093,3139996
A168489,AUTO-TRNS-4733,P28489-0a2e4f79,City_81,City_63,2024-04-07 00:00:00,2024-04-23 00:00:00,type_1,57087,5717238
A168490,AUTO-ENG-1895,P28490-9df020c3,City_81,City_63,2022-12-09 00:00:00,2023-01-03 00:00:00,type_1,43995,3973857
A168491,AUTO-BODY-4267,P28491-cfe96e39,City_81,City_63,2023-10-12 00:00:00,2023-10-30 00:00:00,type_1,82238,6295876
A168492,AUTO-BODY-9230,P28492-9a526555,City_81,City_63,2023-11-13 00:00:00,2023-12-05 00:00:00,type_1,78852,4667620
A168493,AUTO-TRNS-1071,P28493-437c38df,City_81,City_66,2022-11-24 00:00:00,2022-12-22 00:00:00,type_1,69871,4562336
A168494,AUTO-TRNS-2531,P28494-a3f5105d,City_81,City_66,2023-03-21 00:00:00,2023-04-18 00:00:00,type_1,2297,5334289
A168495,AUTO-ENG-5715,P28495-2c4380d4,City_81,City_66,2023-01-20 00:00:00,2023-02-14 00:00:00,type_1,73811,3722426
A168496,AUTO-ENG-1065,P28496-ae831758,City_81,City_66,2022-03-08 00:00:00,2022-03-24 00:00:00,type_1,61530,7274861
A168497,AUTO-TRNS-3582,P28497-059457e3,City_81,City_66,2022-06-01 00:00:00,2022-06-28 00:00:00,type_1,62983,5871842
A168498,AUTO-TRNS-8660,P28498-4a8df726,City_81,City_66,2022-08-04 00:00:00,2022-08-20 00:00:00,type_1,38626,5081197
A168499,AUTO-TRNS-7657,P28499-74b3c189,City_81,City_66,2023-01-31 00:00:00,2023-02-13 00:00:00,type_1,24955,1916762
A168500,AUTO-BODY-1638,P28500-75e2e261,City_81,City_72,2023-02-18 00:00:00,2023-03-06 00:00:00,type_1,93706,5490769
A168501,AUTO-BODY-5200,P28501-82b8631b,City_81,City_72,2023-01-13 00:00:00,2023-01-30 00:00:00,type_1,87500,3087672
A168502,AUTO-BODY-5957,P28502-825b5eba,City_81,City_72,2023-11-28 00:00:00,2023-12-22 00:00:00,type_1,22254,3395739
A168503,AUTO-ENG-4314,P28503-a05c74b1,City_81,City_72,2024-01-05 00:00:00,2024-01-20 00:00:00,type_1,16745,5038997
A168504,AUTO-ENG-2751,P28504-737e0244,City_81,City_75,2023-05-29 00:00:00,2023-06-21 00:00:00,type_1,50510,3091600
A168505,AUTO-ELEC-7205,P28505-ea1bf975,City_81,City_75,2024-04-27 00:00:00,2024-05-12 00:00:00,type_1,5498,6371522
A168506,AUTO-ELEC-9224,P28506-a43e3aff,City_81,City_75,2022-09-03 00:00:00,2022-09-29 00:00:00,type_1,7003,5955710
A168507,AUTO-ENG-5196,P28507-2c7449bf,City_81,City_75,2023-11-10 00:00:00,2023-11-28 00:00:00,type_1,1873,7765651
A168508,AUTO-ELEC-9766,P28508-069487a8,City_81,City_75,2023-06-08 00:00:00,2023-06-18 00:00:00,type_1,6565,6082086
A168509,AUTO-TRNS-3190,P28509-8ca5c51f,City_81,City_75,2022-02-12 00:00:00,2022-03-12 00:00:00,type_1,25360,7090904
A168510,AUTO-BODY-4259,P28510-f4283609,City_81,City_79,2022-12-12 00:00:00,2023-01-09 00:00:00,type_1,82055,2706551
A168511,AUTO-BODY-9416,P28511-561c52fb,City_81,City_79,2022-05-22 00:00:00,2022-06-15 00:00:00,type_1,52715,3130390
A168512,AUTO-ELEC-8421,P28512-3f8cba14,City_81,City_79,2023-07-30 00:00:00,2023-08-17 00:00:00,type_1,84485,2088305
A168513,AUTO-TRNS-8545,P28513-175f68c4,City_81,City_79,2023-05-25 00:00:00,2023-06-05 00:00:00,type_1,73743,2000242
A168514,AUTO-TRNS-6694,P28514-e0d7161d,City_81,City_79,2022-07-11 00:00:00,2022-07-25 00:00:00,type_1,35937,6252722
A168515,AUTO-TRNS-6186,P28515-c5cf6a3e,City_81,City_79,2023-06-12 00:00:00,2023-06-29 00:00:00,type_1,76467,1036524
A168516,AUTO-ENG-1475,P28516-e245f088,City_81,City_84,2024-01-09 00:00:00,2024-01-31 00:00:00,type_1,80600,2086945
A168517,AUTO-ELEC-2835,P28517-5717b536,City_81,City_84,2022-05-10 00:00:00,2022-05-29 00:00:00,type_1,86387,6828602
A168518,AUTO-ENG-5592,P28518-bc247089,City_81,City_84,2022-12-21 00:00:00,2023-01-04 00:00:00,type_1,65979,1695448
A168519,AUTO-TRNS-5049,P28519-8db14436,City_81,City_84,2023-01-04 00:00:00,2023-01-14 00:00:00,type_1,64129,6763528
A168520,AUTO-ENG-5121,P28520-e7e8c5aa,City_81,City_84,2024-05-08 00:00:00,2024-05-20 00:00:00,type_1,21957,3643033
A168521,AUTO-BODY-4253,P28521-22d24e50,City_81,City_84,2023-10-17 00:00:00,2023-11-11 00:00:00,type_1,69186,2423952
A168522,AUTO-BODY-9068,P28522-b372b65d,City_81,City_84,2024-02-02 00:00:00,2024-02-26 00:00:00,type_1,83885,6870146
A168523,AUTO-TRNS-9793,P28523-b8f04d51,City_81,City_84,2023-12-04 00:00:00,2023-12-29 00:00:00,type_1,94932,3357870
A168524,AUTO-BODY-4252,P28524-6d5c109f,City_81,City_85,2023-07-02 00:00:00,2023-07-09 00:00:00,type_1,38054,7397673
A168525,AUTO-BODY-3795,P28525-29700fd6,City_81,City_85,2022-12-19 00:00:00,2022-12-23 00:00:00,type_1,64069,7223903
A168526,AUTO-ENG-6296,P28526-81980873,City_81,City_85,2023-08-25 00:00:00,2023-09-12 00:00:00,type_1,23663,6101400
A168527,AUTO-ENG-3768,P28527-029f756e,City_81,City_85,2024-01-10 00:00:00,2024-01-18 00:00:00,type_1,48912,1864907
A168528,AUTO-BODY-3292,P28528-e33dcbfd,City_81,City_85,2023-11-08 00:00:00,2023-11-25 00:00:00,type_1,55130,2977990
A168529,AUTO-ENG-2222,P28529-e9e46a2d,City_81,City_85,2023-08-12 00:00:00,2023-08-25 00:00:00,type_1,78958,4497934
A168530,AUTO-BODY-6355,P28530-04173382,City_81,City_92,2023-07-31 00:00:00,2023-08-06 00:00:00,type_1,72690,7754463
A168531,AUTO-BODY-1193,P28531-43885b49,City_81,City_92,2024-03-04 00:00:00,2024-03-23 00:00:00,type_1,21713,3943226
A168532,AUTO-ELEC-1526,P28532-86006e57,City_81,City_92,2022-10-24 00:00:00,2022-11-07 00:00:00,type_1,66295,7130097
A168533,AUTO-TRNS-9875,P28533-e22a05b4,City_81,City_98,2023-02-28 00:00:00,2023-03-27 00:00:00,type_1,51426,2911227
A168534,AUTO-ENG-6038,P28534-a26b00f2,City_81,City_98,2022-08-08 00:00:00,2022-08-12 00:00:00,type_1,60056,3442275
A168535,AUTO-BODY-9408,P28535-275599d9,City_81,City_98,2022-09-07 00:00:00,2022-09-26 00:00:00,type_1,78355,6501016
A168536,AUTO-ENG-5891,P28536-827b6f3e,City_81,City_98,2023-12-25 00:00:00,2024-01-17 00:00:00,type_1,52564,5696968
A168537,AUTO-ELEC-3176,P28537-d6e45e14,City_81,City_98,2023-05-12 00:00:00,2023-05-17 00:00:00,type_1,63433,4931394
A168538,AUTO-ELEC-1790,P28538-289290ff,City_81,City_99,2022-09-04 00:00:00,2022-09-24 00:00:00,type_1,64670,1627830
A168539,AUTO-ELEC-6713,P28539-30f71d35,City_81,City_99,2023-12-26 00:00:00,2024-01-19 00:00:00,type_1,17472,3404006
A168540,AUTO-TRNS-8987,P28540-d3dac612,City_81,City_99,2023-04-10 00:00:00,2023-05-08 00:00:00,type_1,74330,4692873
A168541,AUTO-TRNS-8338,P28541-e1a3d327,City_81,City_99,2023-03-13 00:00:00,2023-03-19 00:00:00,type_1,85336,3124170
A168542,AUTO-ELEC-9350,P28542-544be17c,City_81,City_99,2024-03-09 00:00:00,2024-04-04 00:00:00,type_1,98827,2285741
A168543,AUTO-TRNS-4417,P28543-7baf95d7,City_81,City_99,2022-11-28 00:00:00,2022-12-01 00:00:00,type_1,17923,3349268
A168544,AUTO-BODY-3666,P28544-ffa062d9,City_81,City_99,2023-10-14 00:00:00,2023-11-12 00:00:00,type_1,86870,3246373
A168545,AUTO-TRNS-6698,P28545-4c197d07,City_81,City_99,2022-03-13 00:00:00,2022-04-02 00:00:00,type_1,42563,2001499
A168546,ELEC-COMP-5236,P28546-86ad3148,City_82,City_106,2022-10-13 00:00:00,2022-11-03 00:00:00,type_1,24934,403706
A168547,ELEC-DISP-5999,P28547-d87589a8,City_82,City_106,2023-09-08 00:00:00,2023-09-26 00:00:00,type_1,54162,855702
A168548,ELEC-COMP-9324,P28548-353d0e0b,City_82,City_106,2022-11-19 00:00:00,2022-12-18 00:00:00,type_1,9258,93011
A168549,ELEC-COMP-2234,P28549-dbaac49f,City_82,City_106,2022-07-27 00:00:00,2022-08-07 00:00:00,type_1,8046,66226
A168550,ELEC-MODUL-2858,P28550-f29e614b,City_82,City_106,2023-07-15 00:00:00,2023-08-14 00:00:00,type_1,54491,229316
A168551,ELEC-MODUL-6859,P28551-42f61558,City_82,City_106,2023-11-10 00:00:00,2023-11-26 00:00:00,type_1,94755,625627
A168552,ELEC-PCB-8402,P28552-2ea7e09b,City_82,City_106,2023-01-12 00:00:00,2023-02-06 00:00:00,type_1,8003,161946
A168553,ELEC-DISP-9469,P28553-b742dc8e,City_82,City_108,2024-04-27 00:00:00,2024-05-10 00:00:00,type_1,38175,532964
A168554,ELEC-MODUL-6999,P28554-f2840028,City_82,City_108,2023-09-22 00:00:00,2023-10-05 00:00:00,type_1,7100,711518
A168555,ELEC-COMP-4437,P28555-6bed0524,City_82,City_108,2022-06-08 00:00:00,2022-06-22 00:00:00,type_1,17354,853650
A168556,ELEC-MODUL-1977,P28556-a8085a1c,City_82,City_108,2022-05-11 00:00:00,2022-05-20 00:00:00,type_1,26250,838860
A168557,ELEC-COMP-3302,P28557-784c9c02,City_82,City_108,2022-08-15 00:00:00,2022-09-14 00:00:00,type_1,22883,491652
A168558,ELEC-DISP-1805,P28558-99835985,City_82,City_108,2023-01-25 00:00:00,2023-02-12 00:00:00,type_1,29505,439523
A168559,ELEC-COMP-5180,P28559-9b2f2b3f,City_82,City_11,2023-01-20 00:00:00,2023-01-28 00:00:00,type_1,27831,62760
A168560,ELEC-DISP-3035,P28560-1cbc441a,City_82,City_11,2023-11-29 00:00:00,2023-12-29 00:00:00,type_1,1828,669615
A168561,ELEC-PCB-7386,P28561-b7bfd7d9,City_82,City_11,2023-02-13 00:00:00,2023-03-01 00:00:00,type_1,49671,670616
A168562,ELEC-COMP-8265,P28562-7c1d3268,City_82,City_11,2023-11-15 00:00:00,2023-12-01 00:00:00,type_1,75796,322458
A168563,ELEC-MODUL-2455,P28563-8df8897b,City_82,City_11,2023-10-27 00:00:00,2023-10-30 00:00:00,type_1,95109,890877
A168564,ELEC-DISP-6776,P28564-c62bd46e,City_82,City_11,2022-05-07 00:00:00,2022-05-31 00:00:00,type_1,542,983697
A168565,ELEC-COMP-7191,P28565-b8a6421d,City_82,City_11,2022-08-25 00:00:00,2022-09-01 00:00:00,type_1,37953,421340
A168566,ELEC-DISP-5020,P28566-c37af2ae,City_82,City_11,2022-07-10 00:00:00,2022-07-23 00:00:00,type_1,36782,662215
A168567,ELEC-COMP-2250,P28567-b045b02e,City_82,City_118,2024-02-12 00:00:00,2024-02-21 00:00:00,type_1,1357,134701
A168568,ELEC-COMP-7046,P28568-555e759a,City_82,City_118,2023-05-15 00:00:00,2023-05-24 00:00:00,type_1,76152,193493
A168569,ELEC-MODUL-3050,P28569-452140e5,City_82,City_118,2024-04-29 00:00:00,2024-05-26 00:00:00,type_1,42468,961404
A168570,ELEC-PCB-1670,P28570-80c6da4c,City_82,City_118,2024-03-15 00:00:00,2024-04-08 00:00:00,type_1,84116,631930
A168571,ELEC-MODUL-7178,P28571-8ab62fd1,City_82,City_118,2024-03-08 00:00:00,2024-03-14 00:00:00,type_1,17062,906933
A168572,ELEC-DISP-1822,P28572-b9587440,City_82,City_122,2023-08-04 00:00:00,2023-08-19 00:00:00,type_1,55281,537111
A168573,ELEC-DISP-3514,P28573-1c92dee1,City_82,City_122,2022-08-09 00:00:00,2022-09-04 00:00:00,type_1,94862,70644
A168574,ELEC-COMP-5853,P28574-0906d609,City_82,City_122,2022-02-16 00:00:00,2022-03-11 00:00:00,type_1,74742,619689
A168575,ELEC-MODUL-8383,P28575-3ad34149,City_82,City_128,2022-09-30 00:00:00,2022-10-17 00:00:00,type_1,64784,769141
A168576,ELEC-PCB-7789,P28576-5416a01f,City_82,City_128,2022-04-27 00:00:00,2022-05-07 00:00:00,type_1,98129,968941
A168577,ELEC-PCB-7669,P28577-6796b6a1,City_82,City_128,2023-06-02 00:00:00,2023-07-01 00:00:00,type_1,72277,124879
A168578,ELEC-DISP-3603,P28578-62bded13,City_82,City_128,2024-02-19 00:00:00,2024-03-06 00:00:00,type_1,51378,941444
A168579,ELEC-COMP-6718,P28579-1fbfe0ec,City_82,City_128,2024-05-31 00:00:00,2024-06-15 00:00:00,type_1,40607,705731
A168580,ELEC-MODUL-1544,P28580-0b3224cf,City_82,City_128,2022-05-17 00:00:00,2022-05-26 00:00:00,type_1,71287,759776
A168581,ELEC-COMP-4954,P28581-87dbd7bc,City_82,City_137,2023-04-20 00:00:00,2023-04-27 00:00:00,type_1,19460,749322
A168582,ELEC-PCB-5763,P28582-eb92d4ac,City_82,City_137,2022-11-26 00:00:00,2022-12-23 00:00:00,type_1,71600,921610
A168583,ELEC-MODUL-4215,P28583-6b9ea113,City_82,City_137,2023-08-03 00:00:00,2023-08-15 00:00:00,type_1,41609,947637
A168584,ELEC-COMP-4063,P28584-09023b61,City_82,City_137,2023-08-06 00:00:00,2023-08-25 00:00:00,type_1,49728,764266
A168585,ELEC-COMP-9527,P28585-8b0f3de1,City_82,City_137,2023-02-13 00:00:00,2023-03-01 00:00:00,type_1,50250,525792
A168586,ELEC-MODUL-8982,P28586-15e6f2fe,City_82,City_137,2022-10-31 00:00:00,2022-11-21 00:00:00,type_1,53717,971462
A168587,ELEC-COMP-8491,P28587-2cc48401,City_82,City_138,2023-03-21 00:00:00,2023-04-14 00:00:00,type_1,44078,425907
A168588,ELEC-PCB-6385,P28588-dc38e3f2,City_82,City_138,2022-03-20 00:00:00,2022-04-18 00:00:00,type_1,76198,917371
A168589,ELEC-MODUL-3027,P28589-586df5c5,City_82,City_138,2022-08-06 00:00:00,2022-08-14 00:00:00,type_1,39961,891578
A168590,ELEC-DISP-7085,P28590-b680fbba,City_82,City_138,2022-09-07 00:00:00,2022-09-21 00:00:00,type_1,5158,90666
A168591,ELEC-COMP-5683,P28591-e8e8d402,City_82,City_138,2022-10-10 00:00:00,2022-11-01 00:00:00,type_1,52260,879396
A168592,ELEC-DISP-5748,P28592-e400f0b2,City_82,City_141,2022-05-04 00:00:00,2022-05-22 00:00:00,type_1,56570,345249
A168593,ELEC-PCB-8168,P28593-c500322a,City_82,City_141,2023-02-11 00:00:00,2023-03-08 00:00:00,type_1,25769,460832
A168594,ELEC-PCB-3935,P28594-b99e6c0c,City_82,City_141,2022-12-20 00:00:00,2022-12-24 00:00:00,type_1,47040,251385
A168595,ELEC-MODUL-7800,P28595-1e81a415,City_82,City_141,2022-05-07 00:00:00,2022-05-28 00:00:00,type_1,10790,316077
A168596,ELEC-PCB-2326,P28596-8381ee10,City_82,City_141,2022-11-03 00:00:00,2022-11-30 00:00:00,type_1,73469,544422
A168597,ELEC-DISP-3456,P28597-8cf7cf93,City_82,City_141,2023-12-28 00:00:00,2024-01-05 00:00:00,type_1,92888,611218
A168598,ELEC-PCB-2562,P28598-a9d33496,City_82,City_141,2023-12-27 00:00:00,2024-01-15 00:00:00,type_1,56176,184323
A168599,ELEC-DISP-5475,P28599-8180647a,City_82,City_141,2022-07-23 00:00:00,2022-08-21 00:00:00,type_1,25990,505081
A168600,ELEC-DISP-7762,P28600-c87a276c,City_82,City_142,2022-11-29 00:00:00,2022-12-29 00:00:00,type_1,77680,611745
A168601,ELEC-PCB-5193,P28601-18a69aac,City_82,City_142,2022-08-23 00:00:00,2022-09-09 00:00:00,type_1,49955,285951
A168602,ELEC-MODUL-2441,P28602-ae78231b,City_82,City_142,2023-06-14 00:00:00,2023-07-09 00:00:00,type_1,14430,783644
A168603,ELEC-PCB-1565,P28603-f8bf2c65,City_82,City_142,2022-01-30 00:00:00,2022-02-05 00:00:00,type_1,96583,884782
A168604,ELEC-COMP-9342,P28604-d3e0d40f,City_82,City_142,2022-10-03 00:00:00,2022-10-28 00:00:00,type_1,68682,592550
A168605,ELEC-COMP-8993,P28605-36304c49,City_82,City_142,2023-04-15 00:00:00,2023-05-13 00:00:00,type_1,54473,664337
A168606,ELEC-DISP-7499,P28606-97c28fd8,City_82,City_142,2023-08-14 00:00:00,2023-08-17 00:00:00,type_1,72491,452693
A168607,ELEC-MODUL-7507,P28607-456b8163,City_82,City_143,2024-03-30 00:00:00,2024-04-04 00:00:00,type_1,70288,872875
A168608,ELEC-PCB-6620,P28608-f84c77a5,City_82,City_143,2024-02-19 00:00:00,2024-03-02 00:00:00,type_1,30516,449424
A168609,ELEC-DISP-4324,P28609-b73ccb6e,City_82,City_143,2022-06-26 00:00:00,2022-07-23 00:00:00,type_1,45103,843010
A168610,ELEC-COMP-8767,P28610-09587bc4,City_82,City_143,2024-04-02 00:00:00,2024-05-01 00:00:00,type_1,4747,463958
A168611,ELEC-MODUL-9809,P28611-3ac015b6,City_82,City_143,2024-01-04 00:00:00,2024-01-31 00:00:00,type_1,87361,802459
A168612,ELEC-DISP-8290,P28612-dfb3d061,City_82,City_150,2024-03-05 00:00:00,2024-03-17 00:00:00,type_1,48997,854970
A168613,ELEC-MODUL-5860,P28613-a42b9848,City_82,City_150,2023-01-29 00:00:00,2023-02-17 00:00:00,type_1,32724,304646
A168614,ELEC-DISP-7275,P28614-80fb20d7,City_82,City_150,2024-06-14 00:00:00,2024-07-04 00:00:00,type_1,88900,864320
A168615,ELEC-DISP-9250,P28615-6cb1da6b,City_82,City_150,2022-12-23 00:00:00,2022-12-26 00:00:00,type_1,3232,139905
A168616,ELEC-PCB-6344,P28616-77a70c86,City_82,City_150,2023-12-13 00:00:00,2024-01-12 00:00:00,type_1,36822,240055
A168617,ELEC-MODUL-5712,P28617-ee624297,City_82,City_150,2022-03-17 00:00:00,2022-03-28 00:00:00,type_1,69943,168266
A168618,ELEC-PCB-2398,P28618-73fd97d9,City_82,City_150,2023-05-01 00:00:00,2023-05-21 00:00:00,type_1,23435,762881
A168619,ELEC-DISP-5775,P28619-bb0975a7,City_82,City_150,2022-02-21 00:00:00,2022-03-09 00:00:00,type_1,12680,217227
A168620,ELEC-DISP-4614,P28620-0c570ac1,City_82,City_152,2024-06-18 00:00:00,2024-07-01 00:00:00,type_1,57792,651197
A168621,ELEC-PCB-9009,P28621-d32573eb,City_82,City_152,2022-03-14 00:00:00,2022-03-28 00:00:00,type_1,54115,249613
A168622,ELEC-DISP-9390,P28622-d9384572,City_82,City_152,2022-10-06 00:00:00,2022-10-27 00:00:00,type_1,47729,213315
A168623,ELEC-DISP-3543,P28623-02557ca2,City_82,City_152,2022-04-22 00:00:00,2022-04-25 00:00:00,type_1,98612,363608
